service,page_kind,priority,risk,action,editor_status,cms_override,cms_override_enabled,slug,target_keyword,url,word_count,unique_word_count,faq_count,image_count,empty_alt_count,unique_alt_count,incoming_internal_links,unique_image_src_count,linked_from_parent,sitemap_included,title_chars,description_chars,nearest_keyword_url,nearest_keyword_similarity,nearest_content_url,nearest_content_similarity,nearest_template_url,nearest_template_similarity,title,h1
"beerdigungen","topic","P2","low","ok","risk-pass-2026-06-16-review-needed","true","true","geige-beerdigung","Geige Beerdigung","https://kim-marie-borger.com/beerdigungen/geige-beerdigung/","813","303","9","2","0","1","50","1","false","true","42","120","https://kim-marie-borger.com/beerdigungen/bratsche-beerdigung/","0.5","https://kim-marie-borger.com/beerdigungen/bratsche-beerdigung/","0.5384","https://kim-marie-borger.com/beerdigungen/bratsche-beerdigung/","0.8742","Geige Beerdigung | Live-Viola für Abschied","Geige zur Beerdigung, ruhig als Solo-Viola geplant."
"beerdigungen","topic","P2","low","ok","risk-pass-2026-06-16-review-needed","true","true","instrumentalmusik-trauerfeier","Instrumentalmusik Trauerfeier","https://kim-marie-borger.com/beerdigungen/instrumentalmusik-trauerfeier/","826","321","10","2","0","1","1","1","false","true","55","133","https://kim-marie-borger.com/beerdigungen/musik-trauerfeier/","0.5","https://kim-marie-borger.com/beerdigungen/trauermusikerin/","0.559","https://kim-marie-borger.com/beerdigungen/musik-trauerfeier/","0.9048","Instrumentalmusik Trauerfeier | Live-Viola für Abschied","Instrumentalmusik Trauerfeier, ruhig als Solo-Viola geplant."
"beerdigungen","topic","P2","low","ok","risk-pass-2026-06-16-review-needed","true","true","klassische-musik-beerdigung","Klassische Musik Beerdigung","https://kim-marie-borger.com/beerdigungen/klassische-musik-beerdigung/","812","310","9","2","0","1","70","1","true","true","53","131","https://kim-marie-borger.com/beerdigungen/musik-beerdigung/","0.8","https://kim-marie-borger.com/beerdigungen/live-musik-beerdigung/","0.5658","https://kim-marie-borger.com/beerdigungen/musik-beerdigung/","0.8969","Klassische Musik Beerdigung | Live-Viola für Abschied","Klassische Musik Beerdigung, ruhig als Solo-Viola geplant."
"beerdigungen","topic","P2","low","ok","risk-pass-2026-06-16-review-needed","true","true","live-musik-beerdigung","Live Musik Beerdigung","https://kim-marie-borger.com/beerdigungen/live-musik-beerdigung/","817","306","9","2","0","1","1","1","false","true","47","125","https://kim-marie-borger.com/beerdigungen/musik-beerdigung/","0.8","https://kim-marie-borger.com/beerdigungen/live-musik-trauerfeier/","0.5779","https://kim-marie-borger.com/beerdigungen/live-musik-trauerfeier/","0.9016","Live Musik Beerdigung | Live-Viola für Abschied","Live Musik Beerdigung, ruhig als Solo-Viola geplant."
"beerdigungen","topic","P2","low","ok","risk-pass-2026-06-16-review-needed","true","true","live-musik-trauerfeier","Live Musik Trauerfeier","https://kim-marie-borger.com/beerdigungen/live-musik-trauerfeier/","804","306","9","2","0","1","71","1","true","true","48","126","https://kim-marie-borger.com/beerdigungen/musik-trauerfeier/","0.8","https://kim-marie-borger.com/beerdigungen/musik-trauerfeier/","0.5926","https://kim-marie-borger.com/beerdigungen/musik-trauerfeier/","0.9306","Live Musik Trauerfeier | Live-Viola für Abschied","Live Musik Trauerfeier, ruhig als Solo-Viola geplant."
"beerdigungen","topic","P2","low","ok","risk-pass-2026-06-16-review-needed","true","true","moderne-trauermusik","Moderne Trauermusik","https://kim-marie-borger.com/beerdigungen/moderne-trauermusik/","790","310","9","2","0","1","70","1","true","true","45","123","https://kim-marie-borger.com/beerdigungen/trauermusik-buchen/","0.5","https://kim-marie-borger.com/beerdigungen/trauermusik-buchen/","0.5475","https://kim-marie-borger.com/beerdigungen/trauermusik-buchen/","0.9018","Moderne Trauermusik | Live-Viola für Abschied","Moderne Trauermusik, ruhig als Solo-Viola geplant."
"beerdigungen","topic","P2","low","ok","manual-merge-candidate-reviewed-2026-07-29","true","true","musik-abschied","Musik Abschied","https://kim-marie-borger.com/beerdigungen/musik-abschied/","832","319","9","2","0","1","1","1","false","true","40","118","https://kim-marie-borger.com/beerdigungen/musik-letzter-abschied/","0.8","https://kim-marie-borger.com/beerdigungen/musik-letzter-abschied/","0.4813","https://kim-marie-borger.com/beerdigungen/musik-trauerfeier/","0.8412","Musik Abschied | Live-Viola für Abschied","Musik zum Abschied, ruhig als Solo-Viola geplant."
"beerdigungen","topic","P2","low","ok","risk-pass-2026-06-16-review-needed","true","true","musik-am-grab","Musik am Grab","https://kim-marie-borger.com/beerdigungen/musik-am-grab/","805","310","9","2","0","1","72","1","true","true","39","117","https://kim-marie-borger.com/beerdigungen/musik-abschied/","0.5","https://kim-marie-borger.com/beerdigungen/musik-trauerfeier/","0.5722","https://kim-marie-borger.com/beerdigungen/musik-trauerfeier/","0.894","Musik am Grab | Live-Viola für Abschied","Musik am Grab, ruhig als Solo-Viola geplant."
"beerdigungen","topic","P2","low","ok","risk-pass-2026-06-16-review-needed","true","true","musik-beerdigung","Musik Beerdigung","https://kim-marie-borger.com/beerdigungen/musik-beerdigung/","826","321","10","2","0","1","1","1","false","true","42","120","https://kim-marie-borger.com/beerdigungen/klassische-musik-beerdigung/","0.8","https://kim-marie-borger.com/beerdigungen/viola-beerdigung/","0.5769","https://kim-marie-borger.com/beerdigungen/viola-beerdigung/","0.9018","Musik Beerdigung | Live-Viola für Abschied","Musik Beerdigung, ruhig als Solo-Viola geplant."
"beerdigungen","topic","P2","low","ok","manual-merge-candidate-reviewed-2026-07-29","true","true","musik-bestattung","Musik Bestattung","https://kim-marie-borger.com/beerdigungen/musik-bestattung/","800","311","9","2","0","1","1","1","false","true","42","120","https://kim-marie-borger.com/beerdigungen/musik-abschied/","0.5","https://kim-marie-borger.com/beerdigungen/musik-am-grab/","0.5322","https://kim-marie-borger.com/beerdigungen/musik-am-grab/","0.8708","Musik Bestattung | Live-Viola für Abschied","Musik Bestattung, ruhig als Solo-Viola geplant."
"beerdigungen","topic","P2","low","ok","manual-intent-test-2026-07-29","true","true","musik-letzter-abschied","Musik letzter Abschied","https://kim-marie-borger.com/beerdigungen/musik-letzter-abschied/","818","315","9","2","0","1","1","1","false","true","48","126","https://kim-marie-borger.com/beerdigungen/musik-abschied/","0.8","https://kim-marie-borger.com/beerdigungen/musik-am-grab/","0.5257","https://kim-marie-borger.com/beerdigungen/musik-am-grab/","0.8737","Musik Letzter Abschied | Live-Viola für Abschied","Musik letzter Abschied, ruhig als Solo-Viola geplant."
"beerdigungen","topic","P2","low","ok","risk-pass-2026-06-16-review-needed","true","true","musik-trauerfeier","Musik Trauerfeier","https://kim-marie-borger.com/beerdigungen/musik-trauerfeier/","795","306","9","2","0","1","1","1","false","true","43","121","https://kim-marie-borger.com/beerdigungen/live-musik-trauerfeier/","0.8","https://kim-marie-borger.com/beerdigungen/live-musik-trauerfeier/","0.5926","https://kim-marie-borger.com/beerdigungen/live-musik-trauerfeier/","0.9306","Musik Trauerfeier | Live-Viola für Abschied","Musik Trauerfeier, ruhig als Solo-Viola geplant."
"beerdigungen","topic","P2","low","ok","risk-pass-2026-06-16-review-needed","true","true","musikerin-trauerfeier","Musikerin Trauerfeier","https://kim-marie-borger.com/beerdigungen/musikerin-trauerfeier/","807","306","9","2","0","1","2","1","false","true","47","125","https://kim-marie-borger.com/beerdigungen/instrumentalmusik-trauerfeier/","0.5","https://kim-marie-borger.com/beerdigungen/live-musik-trauerfeier/","0.578","https://kim-marie-borger.com/beerdigungen/musik-trauerfeier/","0.8975","Musikerin Trauerfeier | Live-Viola für Abschied","Musikerin Trauerfeier, ruhig als Solo-Viola geplant."
"beerdigungen","topic","P2","low","ok","risk-pass-2026-06-16-review-needed","true","true","trauermusik-buchen","Trauermusik buchen","https://kim-marie-borger.com/beerdigungen/trauermusik-buchen/","789","301","9","2","0","1","71","1","true","true","44","122","https://kim-marie-borger.com/beerdigungen/moderne-trauermusik/","0.5","https://kim-marie-borger.com/beerdigungen/musik-am-grab/","0.5483","https://kim-marie-borger.com/beerdigungen/moderne-trauermusik/","0.9018","Trauermusik Buchen | Live-Viola für Abschied","Trauermusik buchen, ruhig als Solo-Viola geplant."
"beerdigungen","topic","P2","low","ok","manual-indexing-strengthened-2026-07-29","true","true","trauermusik-repertoire","Trauermusik Repertoire","https://kim-marie-borger.com/beerdigungen/trauermusik-repertoire/","809","320","9","2","0","1","71","1","true","true","48","126","https://kim-marie-borger.com/beerdigungen/moderne-trauermusik/","0.5","https://kim-marie-borger.com/beerdigungen/trauermusik-buchen/","0.5321","https://kim-marie-borger.com/beerdigungen/trauermusik-buchen/","0.866","Trauermusik Repertoire | Live-Viola für Abschied","Trauermusik Repertoire, ruhig als Solo-Viola geplant."
"beerdigungen","topic","P2","low","ok","risk-pass-2026-06-16-review-needed","true","true","trauermusikerin","Trauermusikerin","https://kim-marie-borger.com/beerdigungen/trauermusikerin/","825","319","10","2","0","1","1","1","false","true","41","119","","0","https://kim-marie-borger.com/beerdigungen/musik-beerdigung/","0.5596","https://kim-marie-borger.com/beerdigungen/viola-beerdigung/","0.8858","Trauermusikerin | Live-Viola für Abschied","Trauermusikerin, ruhig als Solo-Viola geplant."
"beerdigungen","topic","P2","low","ok","risk-pass-2026-06-16-review-needed","true","true","viola-beerdigung","Viola Beerdigung","https://kim-marie-borger.com/beerdigungen/viola-beerdigung/","824","318","10","2","0","1","1","1","false","true","42","120","https://kim-marie-borger.com/beerdigungen/bratsche-beerdigung/","0.5","https://kim-marie-borger.com/beerdigungen/musik-beerdigung/","0.5769","https://kim-marie-borger.com/beerdigungen/musik-beerdigung/","0.9018","Viola Beerdigung | Live-Viola für Abschied","Viola Beerdigung, ruhig als Solo-Viola geplant."
"firmenfeiern","local","P3","high","rewrite-differentiate","rewritten-batch-16-stretched-review-needed","true","true","aachen","Live Musik Firmenevent Aachen","https://kim-marie-borger.com/firmenfeiern/aachen/","1554","409","8","5","0","2","5","2","false","true","53","111","https://kim-marie-borger.com/firmenfeiern/bielefeld/","0.75","https://kim-marie-borger.com/firmenfeiern/paderborn/","0.6837","https://kim-marie-borger.com/firmenfeiern/moers/","0.9548","Live Musik Firmenevent Aachen | Live-Viola fürs Event","Live Musik für Firmenevents in Aachen, die hochwertig wirkt und Gespräche lässt."
"firmenfeiern","local","P3","medium","ok","rewritten-batch-16-stretched-review-needed","true","true","bergisch-gladbach","Live Musik Firmenevent Bergisch Gladbach","https://kim-marie-borger.com/firmenfeiern/bergisch-gladbach/","1590","410","8","5","0","2","6","2","false","true","41","133","https://kim-marie-borger.com/firmenfeiern/aachen/","0.6667","https://kim-marie-borger.com/firmenfeiern/aachen/","0.6438","https://kim-marie-borger.com/firmenfeiern/langenfeld/","0.9333","Eventmusik Bergisch Gladbach | Solo-Viola","Live Musik für Firmenevents in Bergisch Gladbach, die hochwertig wirkt und Gespräche lässt."
"firmenfeiern","local","P3","low","ok","rewritten-batch-16-stretched-review-needed","true","true","bergisches-land","Live Musik Firmenevent Bergisches Land","https://kim-marie-borger.com/firmenfeiern/bergisches-land/","1575","425","8","5","0","2","26","2","false","true","39","129","https://kim-marie-borger.com/firmenfeiern/aachen/","0.6667","https://kim-marie-borger.com/firmenfeiern/rheinland/","0.6112","https://kim-marie-borger.com/firmenfeiern/rheinland/","0.9228","Eventmusik Bergisches Land | Solo-Viola","Live Musik für Firmenevents im Bergischen Land, die hochwertig wirkt und Gespräche lässt."
"firmenfeiern","local","P3","medium","ok","rewritten-batch-16-stretched-review-needed","true","true","bielefeld","Live Musik Firmenevent Bielefeld","https://kim-marie-borger.com/firmenfeiern/bielefeld/","1566","410","8","5","0","2","5","2","false","true","56","117","https://kim-marie-borger.com/firmenfeiern/aachen/","0.75","https://kim-marie-borger.com/firmenfeiern/hagen/","0.65","https://kim-marie-borger.com/firmenfeiern/hagen/","0.9405","Live Musik Firmenevent Bielefeld | Live-Viola fürs Event","Live Musik für Firmenevents in Bielefeld, die hochwertig wirkt und Gespräche lässt."
"firmenfeiern","local","P2","high","rewrite-differentiate","manual-priority-local-seo-2026-06-22","true","true","bochum","Live Musik Firmenevent Bochum","https://kim-marie-borger.com/firmenfeiern/bochum/","1392","406","8","5","0","2","5","2","false","true","48","141","https://kim-marie-borger.com/firmenfeiern/aachen/","0.75","https://kim-marie-borger.com/firmenfeiern/moenchengladbach/","0.6825","https://kim-marie-borger.com/firmenfeiern/leverkusen/","0.9301","Live Musik Firmenevent Bochum | Viola fürs Event","Live Musik für Firmenevents in Bochum: konkret geplant nach Ort und Ablauf."
"firmenfeiern","local","P3","medium","ok","rewritten-batch-16-stretched-review-needed","true","true","bonn","Live Musik Firmenevent Bonn","https://kim-marie-borger.com/firmenfeiern/bonn/","1558","417","8","5","0","2","5","2","false","true","51","107","https://kim-marie-borger.com/firmenfeiern/aachen/","0.75","https://kim-marie-borger.com/firmenfeiern/bottrop/","0.6488","https://kim-marie-borger.com/firmenfeiern/dormagen/","0.9523","Live Musik Firmenevent Bonn | Live-Viola fürs Event","Live Musik für Firmenevents in Bonn, die hochwertig wirkt und Gespräche lässt."
"firmenfeiern","local","P3","medium","ok","rewritten-batch-16-stretched-review-needed","true","true","bottrop","Live Musik Firmenevent Bottrop","https://kim-marie-borger.com/firmenfeiern/bottrop/","1552","416","8","5","0","2","5","2","false","true","54","113","https://kim-marie-borger.com/firmenfeiern/aachen/","0.75","https://kim-marie-borger.com/firmenfeiern/dormagen/","0.65","https://kim-marie-borger.com/firmenfeiern/dormagen/","0.9431","Live Musik Firmenevent Bottrop | Live-Viola fürs Event","Live Musik für Firmenevents in Bottrop, die hochwertig wirkt und Gespräche lässt."
"firmenfeiern","local","P3","medium","ok","rewritten-batch-16-stretched-review-needed","true","true","dormagen","Live Musik Firmenevent Dormagen","https://kim-marie-borger.com/firmenfeiern/dormagen/","1552","416","8","5","0","2","5","2","false","true","55","115","https://kim-marie-borger.com/firmenfeiern/aachen/","0.75","https://kim-marie-borger.com/firmenfeiern/bottrop/","0.65","https://kim-marie-borger.com/firmenfeiern/bonn/","0.9523","Live Musik Firmenevent Dormagen | Live-Viola fürs Event","Live Musik für Firmenevents in Dormagen, die hochwertig wirkt und Gespräche lässt."
"firmenfeiern","local","P2","high","rewrite-differentiate","manual-priority-local-seo-2026-06-22","true","true","dortmund","Live Musik Firmenevent Dortmund","https://kim-marie-borger.com/firmenfeiern/dortmund/","1389","407","8","5","0","2","71","2","true","true","50","145","https://kim-marie-borger.com/firmenfeiern/aachen/","0.75","https://kim-marie-borger.com/firmenfeiern/essen/","0.6821","https://kim-marie-borger.com/firmenfeiern/essen/","0.9224","Live Musik Firmenevent Dortmund | Viola fürs Event","Live Musik für Firmenevents in Dortmund: konkret geplant nach Ort und Ablauf."
"firmenfeiern","local","P1","low","ok","manual-human-editorial-final-2026-07-29","true","true","duesseldorf","Live Musik Firmenevent Düsseldorf","https://kim-marie-borger.com/firmenfeiern/duesseldorf/","1316","406","8","5","0","2","665","2","true","true","52","149","https://kim-marie-borger.com/firmenfeiern/aachen/","0.75","https://kim-marie-borger.com/firmenfeiern/wuppertal/","0.591","https://kim-marie-borger.com/firmenfeiern/koeln/","0.8812","Live Musik Firmenevent Düsseldorf | Viola fürs Event","Live-Musik für Firmenevents in Düsseldorf, die Gespräche zulässt."
"firmenfeiern","local","P2","medium","ok","manual-priority-local-seo-2026-06-22","true","true","duisburg","Live Musik Firmenevent Duisburg","https://kim-marie-borger.com/firmenfeiern/duisburg/","1402","405","8","5","0","2","71","2","true","true","50","145","https://kim-marie-borger.com/firmenfeiern/aachen/","0.75","https://kim-marie-borger.com/firmenfeiern/erkrath/","0.6774","https://kim-marie-borger.com/firmenfeiern/moenchengladbach/","0.9189","Live Musik Firmenevent Duisburg | Viola fürs Event","Live Musik für Firmenevents in Duisburg: konkret geplant nach Ort und Ablauf."
"firmenfeiern","local","P2","high","rewrite-differentiate","manual-priority-local-seo-2026-06-22","true","true","erkrath","Live Musik Firmenevent Erkrath","https://kim-marie-borger.com/firmenfeiern/erkrath/","1385","402","8","5","0","2","5","2","false","true","49","143","https://kim-marie-borger.com/firmenfeiern/aachen/","0.75","https://kim-marie-borger.com/firmenfeiern/remscheid/","0.6906","https://kim-marie-borger.com/firmenfeiern/ratingen/","0.9366","Live Musik Firmenevent Erkrath | Viola fürs Event","Live Musik für Firmenevents in Erkrath: konkret geplant nach Ort und Ablauf."
